"filename", "language", "JavaScript", "HTML", "PHP", "XML", "CSS", "C#", "JSON", "Python", "C++", "Java", "EditorConfig", "Markdown", "JSON with Comments", "TypeScript", "comment", "blank", "total"
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\entradaYSalida(Console)\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\excepciones(tryCatchFinally)\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\excepciones(tryCatchFinally)\Program.cs", "C#", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 41
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\excepciones(tryCatchFinally)\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\excepciones(tryCatchFinally)\bin\Debug\excepciones(tryCatchFinally).exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\excepciones(tryCatchFinally)\excepciones(tryCatchFinally).csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\excepciones(tryCatchFinally)\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\fechaYHora(DateTime)\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\fechaYHora(DateTime)\Program.cs", "C#", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 32
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\fechaYHora(DateTime)\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\fechaYHora(DateTime)\fechaYHora(DateTime).csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\fechaYHora(DateTime)\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesArrays\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesArrays\Program.cs", "C#", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 65
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesArrays\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesArrays\bin\Debug\funcionesArrays.exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesArrays\funcionesArrays.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesArrays\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesDeConversion(Convert)\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesDeConversion(Convert)\Program.cs", "C#", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesDeConversion(Convert)\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesDeConversion(Convert)\bin\Debug\funcionesDeConversion(Convert).exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesDeConversion(Convert)\funcionesDeConversion(Convert).csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesDeConversion(Convert)\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesMatematicas\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesMatematicas\Program.cs", "C#", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 39
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesMatematicas\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesMatematicas\funcionesMatematicas.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\funcionesMatematicas\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\manipulacionDeCadenas(Strings)\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\manipulacionDeCadenas(Strings)\Program.cs", "C#", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 42
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\manipulacionDeCadenas(Strings)\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\manipulacionDeCadenas(Strings)\funcionesPredefinidas.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\6_Funciones\Funciones_Predefinidas\manipulacionDeCadenas(Strings)\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploExcepciones\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploExcepciones\EjemploExcepciones.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploExcepciones\Program.cs", "C#", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploExcepciones\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploExcepciones\bin\Debug\EjemploExcepciones.exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploExcepciones\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploManejoMultiple\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploManejoMultiple\EjemploManejoMultiple.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploManejoMultiple\Program.cs", "C#", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploManejoMultiple\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploManejoMultiple\bin\Debug\EjemploManejoMultiple.exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\EjemploManejoMultiple\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\ExcepcionControlada_when\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\ExcepcionControlada_when\ExcepcionControlada_when.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\ExcepcionControlada_when\Program.cs", "C#", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\ExcepcionControlada_when\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\ExcepcionControlada_when\bin\Debug\ExcepcionControlada_when.exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\ExcepcionControlada_when\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\TryCatch_Finally_Throw\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\TryCatch_Finally_Throw\Program.cs", "C#", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\TryCatch_Finally_Throw\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\TryCatch_Finally_Throw\TryCatch_Finally_Throw.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\TryCatch_Finally_Throw\bin\Debug\TryCatch_Finally_Throw.exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\TryCatch_Finally_Throw\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\relanzarExcepciones_Throw\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\relanzarExcepciones_Throw\Program.cs", "C#", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 32
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\relanzarExcepciones_Throw\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\relanzarExcepciones_Throw\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\7_Excepciones\relanzarExcepciones_Throw\relanzarExcepciones_Throw.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\1_Clases\Clases\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\1_Clases\Clases\Clases.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\1_Clases\Clases\Program.cs", "C#", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 74
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\1_Clases\Clases\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\1_Clases\Clases\bin\Debug\Clases.exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\1_Clases\Clases\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\Constructor(Chaining)\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\Constructor(Chaining)\Constructor(Chaining).csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\Constructor(Chaining)\Program.cs", "C#", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 40
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\Constructor(Chaining)\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\Constructor(Chaining)\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\DiferenciarPropParametros\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\DiferenciarPropParametros\DiferenciarPropParametros.csproj", "XML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\DiferenciarPropParametros\Program.cs", "C#", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 30
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\DiferenciarPropParametros\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\DiferenciarPropParametros\bin\Debug\DiferenciarPropParametros.exe.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\DiferenciarPropParametros\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\encadenamientoMultiple\App.config", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\10_Curso_C#_IA_W3School\8_POO\2_Constructores\ConstructoresPropiedad(this)\encadenamientoMultiple\Program.cs", "C#", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 47
